Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -473109.81 769.43750 771.46875 772.56250 772.75000 774.78125 774.93750 776.09375 777.18750 779.25000 908.68750 1028.3750 1140.8438 1243.5938 1349.8125 1445.2188 1527.3125 1598.9688 1658.0938 1706.5000 1741.6562 1765.6250 1776.8438 1142.0938 822.21875 612.90625 473.15625 367.96875 288.59375 225.31250 175.71875 135.34375 104.37500 79.625000 59.750000 43.906250 32.031250 22.531250 15.500000 10.312500 6.3437500 4.6562500 1.8125000 0.65625000 0.0000000 0.71875000 -0.15625000 0.28125000 0.96875000 1.9375000 3.0625000 5.6562500 7.1562500 10.187500 14.500000 17.156250 21.156250 26.406250 29.906250 34.687500 39.593750 44.656250 49.968750 55.343750 60.781250 22.288742
0.4000 -472713.91 329.59375 332.28125 334.15625 335.15625 337.90625 338.93750 340.81250 342.65625 345.34375 473.65625 590.46875 699.96875 799.40625 903.00000 994.87500 1072.4062 1141.4375 1195.3438 1239.3125 1270.6562 1289.9062 1297.7812 933.09375 706.28125 540.96875 423.40625 331.59375 260.78125 203.31250 158.03125 120.87500 92.281250 69.406250 51.218750 36.656250 26.031250 17.687500 11.437500 7.1250000 3.9687500 2.8125000 0.65625000 0.12500000 0.0000000 1.1875000 0.84375000 1.7812500 2.9375000 4.3125000 6.0312500 8.9687500 11.406250 15.031250 19.968750 23.406250 28.156250 33.968750 38.312500 43.718750 49.406250 55.093750 61.093750 67.125000 73.281250 22.322554
0.6000 -472003.25 3083.5625 3086.2188 3087.8125 3088.4062 3091.0312 3091.5938 3093.1562 3094.7812 3097.4375 3223.2188 3339.4062 3448.4375 3547.5312 3650.4062 3742.3438 3820.3750 3889.1562 3943.1562 3987.9688 4021.0938 4040.5625 4049.0625 1573.2812 925.84375 622.34375 454.71875 341.68750 262.25000 201.25000 155.06250 118.03125 89.937500 67.687500 49.968750 35.937500 25.625000 17.468750 11.406250 7.2500000 4.0625000 3.0937500 0.84375000 0.12500000 0.0000000 1.2500000 0.81250000 1.5625000 2.6875000 3.9375000 5.5937500 8.5312500 10.593750 14.187500 19.093750 22.250000 26.750000 32.593750 36.562500 41.843750 47.281250 53.000000 58.781250 64.750000 70.687500 22.286921
0.8000 -472146.44 1074.3750 1076.8750 1077.7500 1077.0312 1079.5000 1078.7812 1079.6562 1080.5625 1083.0312 1210.9062 1328.3750 1439.0312 1539.5938 1643.8438 1738.0625 1816.0938 1885.6562 1940.9688 1987.0000 2019.5938 2039.7812 2046.8438 1369.2500 987.75000 729.59375 556.18750 427.09375 331.06250 255.56250 197.37500 150.59375 115.18750 87.125000 64.875000 47.281250 34.281250 24.062500 16.312500 10.781250 6.5625000 5.2187500 1.7500000 0.56250000 0.0000000 1.4062500 0.12500000 0.56250000 1.4375000 2.5312500 3.9687500 7.2812500 8.6250000 11.937500 17.218750 19.781250 24.312500 30.531250 34.000000 39.125000 44.562500 50.187500 56.031250 61.937500 67.875000 22.375446
1.0000 -473471.91 460.75000 461.87500 462.21875 461.78125 462.90625 462.46875 462.81250 463.12500 464.25000 594.09375 712.87500 824.53125 926.81250 1034.5312 1130.0000 1212.9375 1285.5000 1344.3438 1392.4375 1430.1562 1455.6875 1468.3438 941.87500 677.25000 502.78125 385.53125 297.06250 230.25000 177.00000 135.65625 102.12500 76.718750 56.625000 40.656250 28.187500 19.250000 12.312500 7.2812500 3.9687500 1.5937500 1.1250000 -0.25000000 -0.31250000 0.0000000 1.5625000 1.6875000 2.8750000 4.3750000 6.0312500 7.9375000 11.125000 13.843750 17.812500 22.875000 26.687500 31.593750 37.500000 42.062500 47.687500 53.281250 59.187500 65.250000 71.375000 77.500000 22.280621
1.2000 -473876.28 -473.18750 -469.50000 -467.65625 -467.71875 -464.06250 -464.06250 -462.21875 -460.40625 -456.75000 -331.03125 -216.53125 -109.18750 -11.000000 91.406250 182.84375 259.37500 328.75000 382.28125 427.62500 458.96875 478.65625 485.12500 379.03125 303.31250 240.59375 190.87500 150.71875 118.25000 91.062500 68.937500 50.656250 36.406250 25.187500 16.312500 9.4375000 4.6875000 1.2500000 -1.0000000 -2.1875000 -2.6250000 -0.78125000 -2.0312500 -1.1875000 0.0000000 3.1562500 2.7500000 4.3750000 6.2812500 8.2500000 10.593750 14.937500 17.000000 21.156250 27.343750 30.250000 35.125000 41.906250 45.437500 50.843750 56.375000 62.062500 67.875000 73.781250 79.625000 22.252764
1.4000 -473581.78 892.56250 894.71875 896.21875 897.03125 899.21875 900.06250 901.53125 903.03125 905.18750 1031.0938 1147.0000 1255.5000 1354.0000 1455.8125 1546.7812 1624.8125 1692.2188 1747.3125 1791.8750 1823.3438 1844.2188 1852.4375 1285.5000 956.31250 726.15625 567.31250 444.87500 351.46875 276.25000 217.15625 168.62500 131.25000 101.12500 76.875000 57.312500 42.593750 30.750000 21.562500 14.875000 9.5312500 6.4062500 3.0312500 1.1875000 0.0000000 -0.093750000 -1.0000000 -0.93750000 -0.56250000 0.15625000 1.1875000 3.2187500 5.0000000 7.9375000 12.000000 15.125000 19.250000 24.343750 28.562500 33.562500 38.812500 44.312500 50.062500 55.875000 61.812500 22.270840
1.6000 -473529.66 591.96875 594.34375 594.87500 593.53125 595.90625 594.59375 595.12500 595.68750 598.03125 725.25000 841.62500 950.43750 1050.9062 1155.4062 1249.5625 1328.3125 1399.0312 1454.1562 1502.5625 1535.9688 1558.2188 1567.1875 1063.0000 776.43750 579.40625 444.65625 343.34375 267.15625 206.53125 159.40625 121.21875 92.062500 68.937500 50.593750 36.093750 25.531250 17.156250 11.031250 6.7812500 3.6562500 3.5000000 0.53125000 -0.031250000 0.0000000 2.1562500 0.90625000 1.8437500 3.0937500 4.4687500 6.2812500 10.250000 11.718750 15.500000 21.437500 24.062500 28.875000 35.687500 39.187500 44.656250 50.343750 56.218750 62.343750 68.500000 74.687500 22.263508
1.8000 -473100.78 -389.56250 -387.78125 -387.06250 -387.31250 -385.53125 -385.81250 -385.09375 -384.34375 -382.56250 -255.37500 -136.84375 -27.187500 72.875000 176.84375 271.34375 350.37500 419.90625 476.25000 523.03125 556.28125 578.56250 587.68750 457.87500 365.56250 290.56250 232.34375 184.71875 146.15625 113.75000 87.500000 65.562500 48.468750 34.812500 23.843750 15.375000 9.3125000 4.8125000 1.7500000 -0.18750000 -1.3125000 -0.59375000 -1.4375000 -0.84375000 0.0000000 2.2500000 2.5000000 4.0000000 5.7500000 7.7500000 9.9687500 13.625000 16.437500 20.656250 26.250000 29.937500 34.875000 41.187500 45.593750 51.250000 57.156250 63.000000 69.187500 75.312500 81.562500 22.319542
2.0000 -473861.75 6445.6250 6448.0000 6448.6875 6447.6562 6450.0625 6449.0312 6449.7500 6450.4375 6452.8438 6579.8125 6697.0312 6806.1875 6906.8438 7010.8125 7104.3125 7182.6562 7252.8750 7307.5625 7353.3125 7386.1875 7405.8750 7413.3125 2154.5625 1186.8750 771.37500 549.87500 404.43750 304.50000 229.68750 174.18750 130.53125 98.125000 72.812500 53.031250 37.593750 26.437500 17.750000 11.375000 6.8750000 3.7500000 3.4375000 0.50000000 -0.031250000 0.0000000 2.0937500 1.0000000 1.9375000 3.1875000 4.6250000 6.3750000 10.250000 11.875000 15.625000 21.500000 24.218750 29.000000 35.750000 39.343750 44.812500 50.562500 56.375000 62.437500 68.562500 74.750000 22.219097
