Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -471297.59 396025.03 396027.38 396027.88 396026.44 396028.81 396027.44 396027.88 396028.38 396030.75 396163.00 396284.34 396397.94 396502.84 396610.69 396708.75 396792.28 396866.75 396926.16 396977.75 397014.66 397039.88 397051.19 18122.812 7599.7812 4258.6562 2786.2500 1934.7500 1408.1250 1045.9375 794.06250 606.09375 471.18750 368.25000 288.25000 225.43750 178.62500 140.81250 111.00000 88.343750 69.500000 56.968750 43.500000 34.187500 26.750000 22.656250 16.000000 12.000000 8.4375000 5.7812500 3.5937500 3.7187500 0.43750000 0.0000000 2.3437500 1.6875000 3.6250000 8.0312500 9.2187500 12.781250 16.843750 21.187500 25.812500 30.875000 36.000000 22.318497
0.4000 -471784.22 90652.312 90654.594 90656.031 90656.719 90658.969 90659.625 90661.062 90662.531 90664.844 90793.719 90913.688 91025.125 91127.062 91231.406 91326.438 91409.094 91479.375 91537.750 91584.969 91620.188 91642.969 91653.031 10115.844 4729.7188 2833.9375 1936.4688 1388.8125 1035.2812 783.59375 603.34375 465.53125 364.65625 286.34375 224.78125 175.71875 138.93750 108.90625 85.281250 67.281250 52.281250 41.687500 31.656250 24.343750 18.531250 14.718750 10.218750 7.1875000 4.6562500 2.7500000 1.3750000 1.1875000 -0.21875000 0.0000000 1.9375000 2.8437500 5.1875000 8.9062500 11.468750 15.250000 19.437500 23.968750 28.843750 33.906250 39.156250 22.318136
0.6000 -471892.94 82650720. 82650720. 82650720. 82650720. 82650720. 82650728. 82650736. 82650736. 82650736. 82650856. 82650968. 82651072. 82651176. 82651264. 82651360. 82651432. 82651504. 82651552. 82651592. 82651616. 82651640. 82651640. 49422.875 15440.406 7569.8438 4618.0625 3068.8125 2173.1875 1586.1250 1191.8750 905.18750 703.56250 551.50000 434.37500 342.78125 274.87500 219.81250 176.34375 143.09375 115.18750 95.031250 76.187500 61.875000 50.187500 41.968750 32.781250 26.031250 19.875000 14.875000 10.437500 7.9687500 2.6875000 0.0000000 -0.031250000 -1.8437500 -1.3125000 1.4062500 2.0625000 4.8437500 8.1250000 11.906250 16.125000 20.875000 25.750000 22.334927
0.8000 -472337.66 20004.844 20006.406 20007.094 20007.000 20008.531 20008.406 20009.094 20009.812 20011.375 20138.750 20257.656 20368.875 20471.000 20575.656 20669.656 20750.406 20822.094 20879.906 20926.500 20961.500 20985.125 20995.719 7649.4062 4451.4062 2952.5000 2136.6562 1595.6562 1225.7812 951.03125 747.65625 588.09375 468.71875 374.43750 298.96875 238.03125 191.78125 153.56250 122.90625 99.281250 79.281250 64.656250 51.218750 40.968750 32.625000 26.625000 20.406250 15.562500 11.437500 8.1875000 5.3750000 3.9375000 1.0312500 0.0000000 0.75000000 0.65625000 2.2812500 5.4375000 7.4687500 10.906250 14.843750 19.156250 24.031250 29.187500 34.500000 22.316931
1.0000 -472521.66 30667.000 30669.719 30670.875 30670.594 30673.250 30672.938 30674.156 30675.344 30678.031 30809.094 30928.750 31041.750 31145.125 31251.938 31349.438 31431.281 31503.844 31561.812 31610.500 31646.875 31671.281 31681.281 5170.7500 2769.4062 1822.7500 1328.6875 1002.7500 777.37500 607.31250 479.37500 377.37500 300.18750 238.37500 188.62500 148.18750 117.40625 92.000000 71.750000 56.250000 43.250000 34.843750 25.375000 19.031250 14.000000 11.656250 6.9375000 4.3750000 2.4375000 0.96875000 -0.12500000 0.78125000 -0.75000000 0.0000000 3.0625000 3.7187500 6.5000000 11.343750 13.531250 17.625000 22.250000 27.187500 32.437500 38.000000 43.562500 22.315454
1.2000 -472301.44 138473.91 138475.91 138476.41 138475.47 138477.44 138476.47 138477.03 138477.50 138479.53 138605.81 138721.44 138830.62 138930.47 139033.41 139126.03 139203.62 139271.94 139326.66 139372.19 139404.59 139424.59 139431.69 6087.2188 3304.2500 2167.4062 1564.2188 1166.4062 893.96875 690.96875 540.40625 421.96875 333.34375 263.34375 207.46875 162.53125 128.59375 100.71875 78.593750 61.718750 47.656250 38.312500 28.156250 21.343750 15.968750 13.125000 8.2812500 5.5937500 3.2187500 1.6250000 0.34375000 1.1562500 -0.65625000 0.0000000 2.7812500 3.2812500 5.9687500 10.593750 12.656250 16.781250 21.218750 26.093750 31.093750 36.593750 42.031250 22.316822
1.4000 -473363.25 38301492. 38301496. 38301504. 38301500. 38301504. 38301504. 38301504. 38301504. 38301508. 38301632. 38301748. 38301860. 38301952. 38302056. 38302148. 38302228. 38302296. 38302352. 38302396. 38302428. 38302452. 38302460. 15118.812 5775.3125 3180.2188 2085.0625 1458.5625 1070.1875 800.68750 611.12500 467.81250 363.87500 283.68750 220.87500 171.12500 134.12500 103.96875 80.343750 62.437500 47.593750 37.312500 27.437500 20.437500 14.812500 11.531250 7.2187500 4.5000000 2.3125000 0.78125000 -0.37500000 0.093750000 -0.93750000 0.0000000 2.6562500 4.1250000 7.1250000 11.593750 14.625000 19.218750 24.062500 29.375000 34.812500 40.687500 46.625000 22.260008
1.6000 -472934.53 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033610e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 3.2033612e+10 19819.375 7344.2188 3936.8438 2533.0000 1748.0000 1271.2812 945.87500 719.96875 551.00000 429.37500 336.06250 263.12500 205.53125 162.50000 127.56250 99.937500 78.968750 61.562500 49.468750 37.500000 28.937500 22.156250 18.031250 12.437500 8.8750000 5.9062500 3.6250000 1.8437500 1.8437500 -0.21875000 0.0000000 2.4375000 3.0000000 5.5625000 10.031250 12.437500 16.687500 21.375000 26.562500 32.000000 37.718750 43.593750 22.250452
1.8000 -474395.47 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 5.7161841e+13 37062.219 12013.500 5933.4688 3612.1875 2387.6250 1679.5625 1216.5000 906.75000 682.53125 525.50000 407.87500 317.81250 247.84375 196.31250 154.75000 122.40625 97.812500 77.281250 63.531250 49.187500 39.062500 31.000000 26.218750 19.062500 14.593750 10.625000 7.5000000 4.9375000 4.6250000 0.87500000 0.0000000 1.7500000 0.62500000 2.1875000 6.0937500 6.8750000 9.9687500 13.500000 17.437500 21.687500 26.250000 30.968750 22.291084
2.0000 -472673.28 9.5836621e+08 9.5836621e+08 9.5836621e+08 9.5836621e+08 9.5836621e+08 9.5836621e+08 9.5836621e+08 9.5836621e+08 9.5836621e+08 9.5836634e+08 9.5836646e+08 9.5836653e+08 9.5836672e+08 9.5836678e+08 9.5836691e+08 9.5836698e+08 9.5836704e+08 9.5836710e+08 9.5836710e+08 9.5836717e+08 9.5836723e+08 9.5836723e+08 21389.625 7309.7188 3870.8438 2498.0000 1735.1875 1270.5312 951.75000 729.09375 561.50000 440.25000 346.71875 273.40625 215.15625 171.53125 135.81250 107.68750 86.156250 68.000000 55.406250 42.937500 33.875000 26.625000 22.062500 16.062500 12.031250 8.5937500 5.8750000 3.6875000 3.1562500 0.40625000 0.0000000 1.7187500 1.5625000 3.3750000 7.2812500 9.0937500 12.625000 16.687500 21.062500 25.750000 30.812500 36.000000 22.260675
